w149,z087
-0.01652718,0.001195832
0.0022465214,-0.0006725779
0.013064557,0.002838602
-0.0032368551,0.00039802722
-0.011055349,-0.0036078817
-0.006994423,0.00012438762
0.0050558685,0.0024639668
-0.019734548,0.00060888246
-0.008226581,-0.003466801
-0.008126314,-0.0034443508
-0.008026048,-0.0034219008
-0.007925781,-0.0033994508
-0.007825514,-0.0033770008
-0.007725248,-0.0033545508
-0.0076249815,-0.0033321008
-0.007524715,-0.0033096506
-0.007424448,-0.0032872006
-0.007324182,-0.0032647506
-0.0072239153,-0.0032423006
-0.0071236487,-0.0032198506
-0.0070233825,-0.0031974006
-0.006923116,-0.0031749504
-0.006822849,-0.0031525004
-0.006722583,-0.0031300504
-0.0066223163,-0.0031076004
-0.0065220497,-0.0030851504
-0.006421783,-0.0030627002
-0.006321517,-0.0030402502
-0.00622125,-0.0030178002
-0.0061209835,-0.0029953502
-0.0060207173,-0.0029729002
-0.0059204507,-0.0029504502
-0.005820184,-0.002928
-0.005719918,-0.00290555
-0.005619651,-0.0028831
-0.0055193845,-0.00286065
-0.005419118,-0.0028382
-0.0053188517,-0.0028157497
-0.005218585,-0.0027932997
-0.0051183184,-0.0027708497
-0.005018052,-0.0027483997
-0.0049177855,-0.0027259497
-0.004817519,-0.0027034997
-0.004717252,-0.0026810495
-0.004616986,-0.0026585995
-0.0045167194,-0.0026361495
-0.0044164527,-0.0026136995
-0.0043161865,-0.0025912495
-0.00421592,-0.0025687993
-0.004115653,-0.0025463493
-0.004015387,-0.0025238993
-0.0039151204,-0.0025014493
-0.0038148537,-0.0024789993
-0.0037145873,-0.0024565493
-0.0036143207,-0.002434099
-0.0035140542,-0.002411649
-0.0034137878,-0.002389199
-0.0033135212,-0.002366749
-0.0032132547,-0.002344299
-0.003112988,-0.002321849
-0.0030127217,-0.0022993989
-0.0029124552,-0.002276949
-0.0028121886,-0.002254499
-0.0027119222,-0.002232049
-0.0026116555,-0.002209599
-0.002511389,-0.0021871487
-0.0024111227,-0.0021646987
-0.002310856,-0.0021422487
-0.0022105896,-0.0021197987
-0.002110323,-0.0020973487
-0.0020100565,-0.0020748987
-0.00190979,-0.0020524485
-0.0018095234,-0.0020299985
-0.0017092569,-0.0020075485
-0.0016089905,-0.0019850985
-0.001508724,-0.0019626485
-0.0014084574,-0.0019401984
-0.0013081909,-0.0019177484
-0.0012079243,-0.0018952983
-0.0011076579,-0.0018728483
-0.0010073914,-0.0018503981
-0.00090712484,-0.0018279481
-0.0008068583,-0.0018054981
-0.0007065918,-0.001783048
-0.0006063253,-0.001760598
-0.00050605874,-0.001738148
-0.00040579223,-0.0017156979
-0.00030552573,-0.0016932479
-0.00020525922,-0.0016707979
-0.000104992694,-0.0016483478
-4.726179e-06,-0.0016258978
9.554034e-05,-0.0016034478
0.00019580685,-0.0015809977
0.00029607338,-0.0015585477
0.0003963399,-0.0015360976
0.0004966064,-0.0015136476
0.00059687294,-0.0014911976
0.0006971394,-0.0014687475
0.00079740596,-0.0014462975
0.0008976725,-0.0014238475
0.000997939,-0.0014013974
0.0010982055,-0.0013789474
0.001198472,-0.0013564974
0.0012987385,-0.0013340473
0.0013990051,-0.0013115973
0.0014992716,-0.0012891473
0.001599538,-0.0012666972
0.0016998046,-0.0012442472
0.0018000711,-0.0012217971
0.0019003376,-0.0011993471
0.002000604,-0.0011768971
0.0021008707,-0.001154447
0.0022011371,-0.001131997
0.0023014038,-0.001109547
0.0024016702,-0.0010870969
0.0025019366,-0.0010646469
0.0026022033,-0.0010421969
0.0027024697,-0.0010197468
0.0028027364,-0.0009972968
0.0029030028,-0.0009748467
0.0030032692,-0.00095239666
0.0031035359,-0.00092994666
0.0032038023,-0.0009074966
0.003304069,-0.00088504655
0.0034043354,-0.0008625965
0.0035046018,-0.0008401465
0.0036048684,-0.00081769645
0.0037051348,-0.0007952464
0.0038054015,-0.0007727964
0.003905668,-0.00075034634
0.0040059346,-0.0007278963
0.0041062008,-0.00070544623
0.0042064674,-0.00068299624
0.004306734,-0.0006605462
0.0044070007,-0.0006380961
0.004507267,-0.0006156461
0.0046075336,-0.0005931961
0.0047078,-0.000570746
0.0048080664,-0.00054829597
0.004908333,-0.000525846
0.0050085997,-0.0005033959
0.0051088664,-0.00048094586
0.0052091326,-0.00045849584
0.005309399,-0.0004360458
0.005409666,-0.00041359576
0.005509932,-0.00039114573
0.0056101987,-0.00036869568
0.0057104654,-0.00034624565
0.0058107316,-0.0003237956
0.005910998,-0.00030134557
0.006011265,-0.00027889552
0.0061115315,-0.0002564455
0.0062117977,-0.00023399545
0.0063120644,-0.00021154541
0.006412331,-0.00018909537
0.006512597,-0.00016664535
0.006612864,-0.0001441953
0.0067131305,-0.00012174527
0.0068133967,-9.929523e-05
0.0069136634,-7.684519e-05
0.00701393,-5.439515e-05
0.0071141967,-3.194511e-05
0.007214463,-9.495074e-06
0.0073147295,1.2954964e-05
0.007414996,3.5405003e-05
0.0075152623,5.7855043e-05
0.007615529,8.030508e-05
0.0077157957,0.00010275512
0.007816062,0.00012520516
0.0079163285,0.0001476552
0.008016595,0.00017010522
0.008116862,0.00019255526
0.008217128,0.0002150053
0.008317395,0.00023745534
0.008417661,0.00025990538
0.0085179275,0.0002823554
0.008618195,0.00030480546
0.008718461,0.0003272555
0.008818727,0.00034970554
0.008918994,0.00037215557
0.00901926,0.00039460562
0.0091195265,0.00041705565
0.009219794,0.00043950567
0.00932006,0.00046195573
0.009420326,0.00048440575
0.009520593,0.0005068558
0.009620859,0.00052930583
0.0097211255,0.0005517559
0.009821393,0.00057420594
0.009921659,0.00059665594
0.010021926,0.000619106
0.010122192,0.00064155605
0.010222458,0.00066400605
0.010322725,0.0006864561
0.010422992,0.00070890615
0.010523258,0.0007313562
0.010623525,0.0007538062
0.010723791,0.00077625626
0.010824057,0.0007987063
0.010924324,0.0008211563
0.011024591,0.00084360637
0.011124857,0.0008660564
0.011225124,0.0008885065
0.01132539,0.00091095647
0.011425656,0.0009334065
0.011525923,0.0009558566
0.01162619,0.0009783066
0.011726456,0.0010007566
0.011826723,0.0010232066
0.011926989,0.0010456567
0.012027256,0.0010681067
0.012127522,0.0010905568
0.012227789,0.0011130068
0.012328056,0.0011354568
0.012428322,0.001157907
0.012528588,0.001180357
0.012628855,0.001202807
0.012729121,0.0012252571
0.012829388,0.001247707
0.012929655,0.001270157
0.013029921,0.0012926072
0.013130187,0.0013150572
0.013230454,0.0013375072
0.01333072,0.0013599573
0.013430987,0.0013824073
0.013531254,0.0014048574
0.01363152,0.0014273074
0.013731787,0.0014497574
0.013832053,0.0014722075
0.013932319,0.0014946575
0.0140325865,0.0015171075
0.014132853,0.0015395576
0.014233119,0.0015620076
0.014333386,0.0015844576
0.014433652,0.0016069077
0.014533918,0.0016293577
0.0146341855,0.0016518077
0.014734452,0.0016742578
0.014834718,0.0016967078
0.014934985,0.0017191579
0.015035251,0.0017416079
0.015135517,0.0017640579
0.015235784,0.001786508
0.015336051,0.001808958
0.015436318,0.001831408
0.015536584,0.0018538581
0.01563685,0.0018763081
0.015737116,0.0018987581
0.015837383,0.0019212082
0.01593765,0.0019436582
0.016037917,0.0019661083
0.016138183,0.0019885583
0.01623845,0.0020110083
0.016338715,0.0020334583
0.016438983,0.0020559083
0.01653925,0.0020783585
0.016639516,0.0021008085
0.016739782,0.0021232585
-0.014245207,0.0013591708
0.0029504437,0.00097007735
-0.017405188,-0.0006744316
-0.0046677184,0.002112354
-0.009124444,-0.0018866836
-0.0047600656,0.00018584784
-0.010818058,-0.0014546184
-0.007863202,-0.003378088
-0.006207612,0.003400704
0.00687571,-0.0005926692
-0.014532516,0.0037107626
0.0018492898,0.001990733
-0.010235336,-0.002414444
-0.008400913,-0.0011684622
-0.0023662224,-0.0019987333
-0.011647882,-0.0011732157
-0.009313933,0.0034925228
-0.0038957938,-0.00046043206
-0.0036201917,0.0026036277
-0.0070784073,0.0046860864
-0.021996472,3.0236566e-05
-0.008395256,-0.0015521981
-0.013146005,-0.0036456063
-0.013010721,-0.00349997
-0.012875438,-0.0033543336
-0.012740154,-0.003208697
-0.01260487,-0.0030630606
-0.012469587,-0.002917424
-0.012334303,-0.0027717876
-0.01219902,-0.0026261513
-0.012063736,-0.0024805148
-0.011928452,-0.0023348783
-0.011793169,-0.0021892418
-0.011657885,-0.0020436053
-0.011522602,-0.0018979689
-0.011387318,-0.0017523324
-0.011252034,-0.0016066959
-0.0111167515,-0.0014610596
-0.010981468,-0.001315423
-0.010846185,-0.0011697866
-0.010710901,-0.0010241502
-0.010575617,-0.0008785137
-0.010440334,-0.0007328772
-0.01030505,-0.00058724073
-0.010169767,-0.00044160426
-0.010034483,-0.0002959678
-0.009899199,-0.00015033134
-0.009763916,-4.6948817e-06
-0.009628632,0.00014094159
-0.009493349,0.00028657806
-0.009358065,0.0004322145
-0.009222781,0.00057785097
-0.009087498,0.0007234874
-0.008952214,0.0008691239
-0.008816931,0.0010147603
0.0018469049,0.0011603968
-0.008221429,0.0018960141
0.008006132,-0.00288936
-0.0068911375,0.0008889097
0.011595227,-0.0019547543
-0.014959179,6.202416e-05
-0.0051958933,-0.0015614281
-0.011240699,-0.0021073315
-0.012916628,-4.2299245e-05
-0.013351551,-0.0004899316
-0.006029975,0.00030433372
-0.0020831767,0.0017333474
-0.0047878227,0.0021509542
-0.011602139,-0.0005426839
-0.00175519,-0.00036194207
-0.0043501635,0.0034865057
-0.007830337,0.00088081305
0.00063897093,0.0013847207
-0.0031989312,0.001006175
-0.013760687,-0.0041123005
0.011060524,-0.0013000896
-0.010444923,0.000925994
-0.008408618,0.00019981556
-0.008635883,0.00036696857
-0.008863148,0.0005341216
-0.009090414,0.0007012746
-0.009317679,0.0008684276
-0.009544944,0.0010355806
-0.009772209,0.0012027336
-0.009999475,0.0013698867
-0.0102267405,0.0015370396
-0.010454006,0.0017041927
-0.010681271,0.0018713457
-0.010908537,0.0020384986
-0.011135802,0.0022056517
-0.011363067,0.0023728048
-0.011590333,0.0025399579
-0.011817598,0.0027071107
-0.012044863,0.0028742638
-0.012272128,0.0030414169
-0.012499394,0.00320857
-0.012726659,0.0033757228
-0.012953924,0.0035428759
-0.013181189,0.003710029
-0.013408455,0.003877182
-0.01363572,0.004044335
-0.013862985,0.004211488
-0.014090251,0.004378641
-0.014317516,0.004545794
-0.014544781,0.004712947
-0.014772046,0.0048801
-0.014999312,0.005047253
-0.015226577,0.005214406
-0.0154538425,0.005381559
-0.012120178,0.0006744799
-0.011949814,0.0016117599
-0.014146279,0.0009377433
0.0007734815,-0.0022626827
0.0007300234,0.00014328002
-0.011025199,0.0019035767
0.006371729,0.0005606218
-0.0056528747,0.0026874237
-0.017493634,-0.0001764396
-0.006003329,0.00095705816
-0.0050607673,-0.00055883283
-0.016378215,0.0018525667
-0.004101438,0.0022082557
-0.0029499163,0.0019077992
-0.007816952,0.0014004636
-0.013479648,-0.00014206457
0.0024155471,-0.0011269719
-0.0060174237,0.0031786766
-0.017318586,0.0007129713
0.00047041892,-0.0014325036
-0.012052063,-0.0013172835
-0.009744341,-2.5749796e-05
