w149,z087
-0.015247406,0.0014258769
-0.015737563,0.0013431987
-0.016227722,0.0012605204
-0.01671788,0.0011778423
-0.017208036,0.001095164
-0.017698195,0.0010124858
-0.018188352,0.0009298076
-0.018678509,0.0008471294
-0.019168666,0.00076445116
-0.019658824,0.00068177294
-0.020148981,0.0005990947
-0.020639138,0.0005164165
-0.021129295,0.0004337383
-0.021619454,0.0003510601
-0.022109611,0.00026838187
-0.022599768,0.00018570367
0.015799375,0.00010302545
0.003124077,-0.001042699
0.018260062,-0.00176901
0.0017991797,-0.0047701346
-0.0040068035,0.0019056097
-0.014607371,0.0032409958
0.0019314766,-0.00024659248
0.01839664,0.0011866785
0.0054371124,-0.0034352015
0.0017477536,-0.0014247575
-0.0052827974,0.0007443543
0.018312946,-0.0017141986
-0.0013826581,-0.0023414423
0.0052011986,-0.0023217786
0.008442844,-0.0011213761
0.016074365,0.00015061497
0.0008745663,0.0027683184
-0.0016437442,-0.0037314084
-0.0055624736,0.0028119322
-0.007178558,0.0057421387
9.008945e-05,-0.0013792453
0.002583231,-0.006929196
-0.0040529366,0.0031840757
-0.004029194,0.00316223
-0.0040054517,0.0031403839
-0.0039817095,0.003118538
-0.0039579673,0.003096692
-0.003934225,0.0030748462
-0.003910483,0.0030530004
-0.0038867407,0.0030311544
-0.0038629984,0.0030093086
-0.0038392562,0.0029874626
-0.0038155138,0.0029656168
-0.0037917716,0.002943771
-0.0037680294,0.002921925
-0.0037442872,0.0029000791
-0.003720545,0.002878233
-0.0036968028,0.0028563873
-0.0036730603,0.0028345415
-0.0036493181,0.0028126955
-0.003625576,0.0027908497
-0.0036018337,0.0027690039
-0.0035780915,0.0027471578
-0.003554349,0.002725312
-0.0035306069,0.002703466
-0.0035068647,0.0026816202
-0.0034831224,0.0026597744
-0.0034593802,0.0026379284
-0.003435638,0.0026160826
-0.0034118956,0.0025942365
-0.0033881534,0.0025723907
-0.0033644112,0.002550545
-0.003340669,0.0025286989
-0.0033169268,0.002506853
-0.0032931846,0.002485007
-0.0032694421,0.0024631612
-0.0032457,0.0024413154
-0.0032219577,0.0024194694
-0.0031982155,0.0023976236
-0.0031744733,0.0023757776
-0.003150731,0.0023539318
-0.0031269887,0.002332086
-0.0031032464,0.00231024
-0.0030795042,0.0022883941
-0.003055762,0.002266548
-0.0030320198,0.0022447023
-0.0030082776,0.0022228565
-0.0029845352,0.0022010105
-0.002960793,0.0021791647
-0.0029370508,0.0021573186
-0.0029133086,0.0021354728
-0.0028895664,0.002113627
-0.0028658241,0.002091781
-0.0028420817,0.0020699352
-0.0028183395,0.0020480892
-0.0027945973,0.0020262434
-0.002770855,0.0020043976
-0.002747113,0.0019825515
-0.0027233707,0.0019607057
-0.0026996282,0.0019388598
-0.002675886,0.0019170139
-0.0026521438,0.001895168
-0.0026284016,0.0018733222
-0.0026046594,0.0018514763
-0.0025809172,0.0018296303
-0.0025571748,0.0018077844
-0.0025334326,0.0017859386
-0.0025096904,0.0017640927
-0.0024859481,0.0017422468
-0.002462206,0.0017204009
-0.0024384635,0.001698555
-0.0024147213,0.0016767092
-0.002390979,0.0016548632
-0.002367237,0.0016330173
-0.0023434947,0.0016111714
-0.0023197525,0.0015893255
-0.00229601,0.0015674797
-0.0022722678,0.0015456338
-0.0022485256,0.0015237879
-0.0022247834,0.0015019419
-0.0022010412,0.001480096
-0.002177299,0.0014582502
-0.0021535566,0.0014364043
-0.0021298144,0.0014145584
-0.0021060721,0.0013927125
-0.00208233,0.0013708667
-0.0020585877,0.0013490207
-0.0020348455,0.0013271748
-0.002011103,0.0013053289
-0.0019873609,0.001283483
-0.0019636187,0.0012616372
-0.0019398765,0.0012397913
-0.0019161343,0.0012179454
-0.0018923919,0.0011960994
-0.0018686497,0.0011742535
-0.0018449074,0.0011524077
-0.0018211652,0.0011305618
-0.001797423,0.0011087159
-0.0017736807,0.00108687
-0.0017499385,0.0010650241
-0.0017261963,0.0010431783
-0.0017024539,0.0010213323
-0.0016787117,0.0009994864
-0.0016549695,0.0009776405
-0.0016312272,0.00095579465
-0.001607485,0.0009339488
-0.0015837428,0.00091210287
-0.0015600005,0.00089025695
-0.0015362583,0.0008684111
-0.001512516,0.0008465652
-0.0014887737,0.0008247193
-0.0014650315,0.0008028734
-0.0014412893,0.0007810275
-0.001417547,0.0007591816
-0.0013938048,0.0007373357
-0.0013700626,0.00071548985
-0.0013463203,0.00069364393
-0.001322578,0.0006717981
-0.0012988359,0.00064995216
-0.0012750935,0.00062810624
-0.0012513513,0.0006062604
-0.0012276091,0.00058441446
-0.0012038668,0.0005625686
-0.0011801246,0.0005407227
-0.0011563824,0.0005188768
-0.00113264,0.0004970309
-0.0011088978,0.00047518502
-0.0010851556,0.00045333913
-0.0010614133,0.00043149322
-0.0010376711,0.00040964733
-0.0010139289,0.00038780144
-0.0009901866,0.00036595555
-0.0009664444,0.00034410966
-0.0009427021,0.00032226378
-0.00091895985,0.0003004179
-0.00089521764,0.00027857197
-0.0008714754,0.00025672608
-0.0008477331,0.0002348802
-0.0008239909,0.0002130343
-0.00080024864,0.00019118842
-0.0007765064,0.00016934251
-0.0007527642,0.00014749663
-0.0007290219,0.00012565074
-0.00070527964,0.00010380484
-0.00068153744,8.195895e-05
-0.0006577952,6.0113056e-05
-0.0006340529,3.8267164e-05
-0.0006103107,1.642127e-05
-0.00058656844,-5.4246225e-06
-0.0005628262,-2.7270515e-05
-0.00053908397,-4.9116406e-05
-0.0005153417,-7.09623e-05
-0.00049159944,-9.280819e-05
-0.0004678572,-0.00011465409
-0.00044411496,-0.00013649998
-0.0004203727,-0.00015834587
-0.00039663046,-0.00018019177
-0.00037288823,-0.00020203766
-0.00034914596,-0.00022388354
-0.00032540373,-0.00024572943
-0.0003016615,-0.00026757532
-0.00027791923,-0.00028942124
-0.000254177,-0.00031126713
-0.00023043474,-0.000333113
-0.0002066925,-0.0003549589
-0.00018295024,-0.0003768048
-0.00015920801,-0.00039865068
-0.00013546576,-0.0004204966
-0.000111723515,-0.00044234248
-8.7981265e-05,-0.00046418837
-6.423902e-05,-0.00048603426
-4.0496776e-05,-0.0005078802
-1.675453e-05,-0.00052972604
6.9877174e-06,-0.00055157195
3.0729963e-05,-0.0005734178
5.447221e-05,-0.00059526373
7.8214456e-05,-0.0006171096
0.0001019567,-0.0006389555
0.00012569895,-0.0006608014
0.0001494412,-0.0006826473
0.00017318343,-0.0007044932
0.00019692568,-0.00072633906
0.00022066793,-0.000748185
0.00024441018,-0.0007700309
0.00026815242,-0.00079187675
0.00029189466,-0.00081372267
0.00031563692,-0.0008355685
0.00033937916,-0.00085741444
0.00036312142,-0.0008792603
0.00038686366,-0.0009011062
0.0004106059,-0.00092295214
0.00043434816,-0.000944798
0.0004580904,-0.0009666439
0.00048183263,-0.0009884898
0.00050557486,-0.0010103356
0.0005293171,-0.0010321815
0.0005530594,-0.0010540275
0.0005768016,-0.0010758734
0.00060054386,-0.0010977193
0.0006242861,-0.0011195651
0.00064802833,-0.001141411
0.0006717706,-0.0011632569
0.00069551286,-0.0011851029
0.00071925507,-0.0012069488
0.00074299733,-0.0012287946
0.0007667396,-0.0012506405
0.00079048186,-0.0012724864
0.00081422407,-0.0012943323
0.00083796633,-0.0013161781
0.0008617086,-0.001338024
0.0008854508,-0.00135987
0.00090919307,-0.0013817159
0.00093293533,-0.0014035618
0.00095667754,-0.0014254076
0.0009804198,-0.0014472535
0.001004162,-0.0014690994
0.0010279043,-0.0014909453
0.0010516465,-0.0015127913
0.0010753887,-0.0015346371
0.0010991311,-0.001556483
0.0011228733,-0.0015783289
0.0011466155,-0.0016001748
0.0011703578,-0.0016220207
0.0011941,-0.0016438665
0.0012178422,-0.0016657125
0.0012415845,-0.0016875584
0.0012653267,-0.0017094043
0.001289069,-0.0017312501
0.0013128113,-0.001753096
0.0013365535,-0.0017749419
0.0013602957,-0.0017967878
0.001384038,-0.0018186338
0.0014077802,-0.0018404796
0.0014315224,-0.0018623255
0.0014552647,-0.0018841714
0.001479007,-0.0019060173
0.0015027492,-0.0019278632
0.0015264915,-0.001949709
0.0015502337,-0.001971555
0.0015739759,-0.0019934007
0.0015977182,-0.0020152468
0.0016214604,-0.0020370926
0.0016452027,-0.0020589386
0.001668945,-0.0020807844
0.0016926872,-0.0021026302
0.0017164295,-0.0021244762
0.0017401717,-0.002146322
0.0017639139,-0.002168168
0.0017876562,-0.0021900139
0.0018113984,-0.0022118597
0.0018351406,-0.0022337057
0.001858883,-0.0022555515
0.020897875,-0.0006991484
-0.006691399,0.0015290193
-0.0017041385,-0.0019896359
0.0075752945,-0.011787146
0.0037654678,0.0008755849
0.0038914068,-0.001935089
0.009565256,0.0043371893
-0.004923297,-0.0040585515
0.011002965,-0.00036715376
0.007295819,0.0035564345
0.0051792664,0.0015308262
0.00029406315,-0.0069052274
-0.008837643,-0.000546605
-0.0029738923,-0.0013349808
0.0008553271,-0.0028818282
0.010408448,-0.0021928737
-0.006816872,-0.00412183
0.010818239,-0.0028066412
-0.021046095,0.0016933441
-0.00586735,0.0010513125
0.017086444,0.0035937713
0.001161098,-0.0026553674
0.009336441,-0.0043429947
0.009136504,-0.00403725
0.008936566,-0.003731505
0.008736629,-0.00342576
0.008536693,-0.0031200151
0.008336755,-0.00281427
0.008136818,-0.0025085253
0.007936881,-0.0022027805
0.0077369437,-0.0018970354
0.007537007,-0.0015912905
0.0073370696,-0.0012855455
0.0071371323,-0.0009798007
0.006937195,-0.0006740557
0.0067372583,-0.0003683108
0.006537321,-6.256589e-05
0.0063373838,0.00024317903
0.006137447,0.00054892397
0.0059375097,0.0008546689
0.0057375724,0.0011604138
0.005537635,0.0014661588
0.0053376984,0.0017719036
0.005137761,0.0020776486
0.004937824,0.0023833935
0.004737887,0.0026891385
0.00453795,0.0029948833
0.0043380125,0.0033006282
0.0041380753,0.0036063732
0.0039381385,0.0039121183
0.0037382012,0.004217863
0.003538264,0.004523608
0.003338327,0.0048293527
0.00313839,0.005135098
0.0029384526,0.005440843
0.012817027,0.0057465876
0.0067494405,0.0013238506
-0.003268252,0.00026258748
0.0005756748,-0.004414912
-0.003505351,-0.0014628755
0.026187252,0.004057165
-0.003430737,-0.002192239
0.02432665,-0.0006885146
-0.0014243801,0.0036635224
0.005443747,-0.00018960614
-0.005821303,-0.00019386843
0.010071307,0.0034418781
-0.003688331,-0.003070684
0.018107498,0.0030144963
-0.0072685755,-0.00097617804
0.011748053,-0.005005643
-0.0074257976,0.0019384053
0.011908905,0.0027739755
-0.0061106924,0.0030139612
0.01473295,-0.0032499952
-0.015905272,-0.002614443
0.009835814,0.00049901265
0.024841903,-0.00023765716
0.024327748,-0.00045364967
0.02381359,-0.0006696422
0.023299433,-0.0008856347
0.022785276,-0.0011016272
0.02227112,-0.0013176197
0.021756964,-0.0015336123
0.021242807,-0.0017496047
0.02072865,-0.0019655973
0.020214494,-0.0021815898
0.019700337,-0.0023975824
0.01918618,-0.0026135747
0.018672023,-0.0028295673
0.018157868,-0.0030455599
0.01764371,-0.0032615524
0.017129553,-0.0034775448
0.016615396,-0.0036935373
0.016101241,-0.0039095297
0.015587084,-0.0041255224
0.015072927,-0.004341515
0.014558771,-0.0045575076
0.014044614,-0.0047735
0.013530457,-0.0049894922
0.0130163,-0.005205485
0.012502144,-0.0054214774
0.011987987,-0.00563747
0.011473831,-0.0058534625
0.010959674,-0.006069455
0.0104455175,-0.0062854476
0.00993136,-0.00650144
0.009417204,-0.0067174328
0.008903047,-0.006933425
0.0134626655,-0.001324092
0.004193866,0.0061111697
0.011310549,0.00432908
0.012632128,-0.0051278463
0.0031668681,-0.0012784435
-0.009944474,-0.0044651576
-0.00054066617,-0.0055454685
0.008428447,-0.00053937
0.009463599,-0.00012097463
-0.016703624,3.81628e-05
-1.9797012e-07,-0.001912226
0.01632564,-0.0031021
0.0043262905,0.0034055552
-0.01397471,-0.00021979609
0.008179946,-0.0006107722
-0.014756254,0.0027640855
-0.0051793046,-0.00028428
0.0028024374,0.000103179955
0.024173556,0.0011726088
-0.015479639,-0.0015421091
0.0007695716,-0.0004922348
-0.0048313183,-3.2556356e-05
