w149,z087
-0.0021019292,0.00015582971
-0.0021263743,0.00015266679
-0.0021508196,0.00014950389
-0.0021752648,0.00014634097
-0.0021997099,0.00014317805
-0.0022241552,0.00014001514
-0.0022486004,0.00013685222
-0.0022730455,0.0001336893
-0.0022974908,0.0001305264
-0.002321936,0.00012736348
-0.002346381,0.00012420057
-0.0023708264,0.00012103765
-0.0023952716,0.00011787474
-0.0024197167,0.000114711824
-0.002444162,0.000111548914
-0.0024686072,0.000108386
-0.0024930523,0.00010522308
-0.0025174976,0.00010206017
-0.0025419428,9.889725e-05
-0.0025663879,9.5734336e-05
-0.0025908332,9.257143e-05
-0.0026152784,8.940851e-05
-0.0026397235,8.62456e-05
-0.0026641688,8.308268e-05
-0.002688614,7.9919766e-05
-0.002713059,7.6756856e-05
-0.0027375044,7.359394e-05
-0.0027619496,7.043102e-05
-0.0027863947,6.726811e-05
-0.00281084,6.4105196e-05
-0.0028352852,6.0942282e-05
-0.0028597303,5.777937e-05
-0.0028841756,5.4616452e-05
-0.0029086208,5.145354e-05
-0.0029330659,4.8290625e-05
-0.0029575112,4.5127712e-05
-0.0029819563,4.1964795e-05
-0.0030064015,3.880188e-05
-0.0030308468,3.563897e-05
-0.003055292,3.2476055e-05
-0.003079737,2.931314e-05
-0.0031041824,2.6150225e-05
-0.0031286275,2.2987311e-05
-0.0031530727,1.9824396e-05
-0.003177518,1.6661483e-05
-0.0032019631,1.3498568e-05
-0.0032264083,1.0335653e-05
-0.0032508536,7.1727395e-06
-0.0032752987,4.0098253e-06
-0.0032997439,8.469108e-07
-0.0033241892,-2.3160035e-06
-0.0033486343,-5.478918e-06
-0.0033730795,-8.641832e-06
-0.0033975248,-1.18047465e-05
-0.00342197,-1.4967661e-05
-0.003446415,-1.8130575e-05
-0.0034708604,-2.129349e-05
-0.0034953055,-2.4456403e-05
-0.0035197507,-2.7619319e-05
-0.003544196,-3.0782234e-05
-0.0035686411,-3.3945147e-05
-0.0035930865,-3.710806e-05
-0.0036175316,-4.0270974e-05
-0.0036419767,-4.343389e-05
-0.003666422,-4.6596804e-05
-0.0036908672,-4.9759718e-05
-0.0037153123,-5.292263e-05
-0.0037397577,-5.6085548e-05
-0.0037642028,-5.924846e-05
-0.003788648,-6.2411375e-05
-0.0038130933,-6.557429e-05
-0.0038375384,-6.87372e-05
-0.0038619835,-7.190012e-05
-0.003886429,-7.5063035e-05
-0.003910874,-7.8225945e-05
-0.0039353194,-8.138886e-05
-0.0039597643,-8.455177e-05
-0.0039842096,-8.771469e-05
-0.004008655,-9.0877606e-05
-0.0040331,-9.4040515e-05
-0.004057545,-9.720343e-05
-0.0040819906,-0.00010036635
-0.0041064355,-0.00010352926
-0.004130881,-0.000106692176
-0.004155326,-0.00010985509
-0.004179771,-0.000113018
-0.0042042164,-0.00011618092
-0.004228662,-0.00011934383
-0.0042531067,-0.00012250675
-0.004277552,-0.00012566966
-0.0043019974,-0.00012883257
-0.0043264423,-0.00013199549
-0.0043508876,-0.0001351584
-0.004375333,-0.00013832132
-0.004399778,-0.00014148423
-0.004424223,-0.00014464714
-0.0044486686,-0.00014781006
-0.0044731135,-0.00015097298
-0.004497559,-0.0001541359
-0.004522004,-0.0001572988
-0.004546449,-0.00016046171
-0.0045708944,-0.00016362463
-0.0045953398,-0.00016678755
-0.0046197847,-0.00016995046
-0.00464423,-0.00017311338
-0.0046686754,-0.00017627628
-0.0046931203,-0.0001794392
-0.0047175656,-0.00018260212
-0.004742011,-0.00018576503
-0.004766456,-0.00018892795
-0.004790901,-0.00019209085
-0.0048153466,-0.00019525377
-0.0048397915,-0.00019841669
-0.004864237,-0.0002015796
-0.004888682,-0.00020474252
-0.004913127,-0.00020790544
-0.0049375724,-0.00021106834
-0.0049620178,-0.00021423126
-0.0049864626,-0.00021739418
-0.005010908,-0.00022055709
-0.0050353534,-0.00022372001
-0.0050597982,-0.00022688291
-0.0050842436,-0.00023004583
-0.005108689,-0.00023320875
-0.005133134,-0.00023637166
-0.005157579,-0.00023953458
-0.0051820246,-0.00024269748
-0.0052064694,-0.0002458604
-0.005230915,-0.00024902332
-0.00525536,-0.00025218623
-0.005279805,-0.00025534915
-0.0053042504,-0.00025851207
-0.0053286958,-0.00026167498
-0.0053531406,-0.0002648379
-0.005377586,-0.00026800082
-0.0054020314,-0.0002711637
-0.0054264762,-0.00027432662
-0.0054509216,-0.00027748954
-0.005475367,-0.00028065246
-0.005499812,-0.00028381537
-0.005524257,-0.0002869783
-0.0055487026,-0.0002901412
-0.0055731474,-0.00029330413
-0.005597593,-0.00029646704
-0.005622038,-0.00029962996
-0.005646483,-0.00030279285
-0.0056709284,-0.00030595576
-0.0056953738,-0.00030911868
-0.0057198186,-0.0003122816
-0.005744264,-0.00031544451
-0.0057687094,-0.00031860743
-0.0057931542,-0.00032177035
-0.0058175996,-0.00032493327
-0.005842045,-0.00032809618
-0.00586649,-0.0003312591
-0.005890935,-0.00033442202
-0.0059153805,-0.0003375849
-0.0059398254,-0.00034074782
-0.005964271,-0.00034391074
-0.005988716,-0.00034707366
-0.006013161,-0.00035023657
-0.0060376064,-0.0003533995
-0.0060620517,-0.0003565624
-0.0060864966,-0.00035972532
-0.006110942,-0.00036288824
-0.0061353873,-0.00036605116
-0.0061598322,-0.00036921407
-0.0061842776,-0.00037237696
-0.006208723,-0.00037553988
-0.006233168,-0.0003787028
-0.006257613,-0.0003818657
-0.0062820585,-0.00038502863
-0.0063065034,-0.00038819155
-0.006330949,-0.00039135446
-0.006355394,-0.00039451738
-0.006379839,-0.0003976803
-0.0064042844,-0.00040084322
-0.0064287297,-0.00040400613
-0.0064531746,-0.00040716902
-0.00647762,-0.00041033194
-0.0065020653,-0.00041349485
-0.00652651,-0.00041665777
-0.0065509556,-0.0004198207
-0.006575401,-0.0004229836
-0.006599846,-0.00042614652
-0.006624291,-0.00042930944
-0.0066487365,-0.00043247236
-0.0066731814,-0.00043563527
-0.006697627,-0.0004387982
-0.006722072,-0.00044196108
-0.006746517,-0.000445124
-0.0067709624,-0.0004482869
-0.0067954077,-0.00045144983
-0.0068198526,-0.00045461275
-0.006844298,-0.00045777566
-0.0068687433,-0.00046093858
-0.006893188,-0.0004641015
-0.0069176336,-0.0004672644
-0.006942079,-0.00047042733
-0.006966524,-0.00047359022
-0.006990969,-0.00047675314
-0.0070154145,-0.00047991605
-0.0070398594,-0.00048307897
-0.007064305,-0.0004862419
-0.00708875,-0.00048940483
-0.007113195,-0.0004925677
-0.0071376404,-0.0004957306
-0.0071620857,-0.00049889355
-0.0071865306,-0.00050205644
-0.007210976,-0.0005052194
-0.0072354213,-0.0005083823
-0.007259866,-0.0005115452
-0.0072843116,-0.0005147081
-0.007308757,-0.00051787106
-0.007333202,-0.00052103394
-0.007357647,-0.0005241969
-0.0073820925,-0.0005273598
-0.0074065374,-0.00053052267
-0.007430983,-0.0005336856
-0.007455428,-0.0005368485
-0.007479873,-0.00054001145
-0.0075043184,-0.00054317433
-0.0075287637,-0.0005463373
-0.0075532086,-0.00054950017
-0.007577654,-0.0005526631
-0.0076020993,-0.000555826
-0.007626544,-0.0005589889
-0.0076509896,-0.00056215184
-0.007675435,-0.0005653147
-0.00769988,-0.00056847767
-0.007724325,-0.00057164056
0.0015134632,-0.0006441162
-0.0026566996,-0.0008504897
-0.0031317014,-0.0007670692
0.0059555066,-0.00013255102
-0.0015896653,-0.0009940701
-0.002390118,-0.00085608254
-0.0046197884,-0.00052029674
0.0057221106,-0.00022831083
-0.005876242,-0.0014103383
-0.0036573247,-0.000624779
0.00316473,-0.0010214932
0.0029822986,-0.00017313455
-0.0044432273,2.926462e-05
-0.008772811,-0.0007328772
-0.007626515,-0.0008800275
0.00095927913,-0.001084416
-0.0042975624,-0.0011654382
0.004390033,-0.0010030402
-0.008104271,-0.0012119627
0.0002596861,-0.0009449264
-0.0016753792,-0.0004161057
0.0003663433,-0.00047871127
-0.003454777,-0.0013569865
-0.0031524715,-0.001343494
-0.002850166,-0.0013300016
-0.0025478604,-0.0013165092
-0.002245555,-0.0013030167
-0.0019432494,-0.0012895243
-0.0016409439,-0.0012760318
-0.0013386384,-0.0012625394
-0.0010363329,-0.001249047
-0.0007340274,-0.0012355545
-0.00043172188,-0.001222062
-0.00012941638,-0.0012085696
0.00017288912,-0.0011950772
0.00047519463,-0.0011815848
0.00077750016,-0.0011680922
0.0010798057,-0.0011545998
0.0013821111,-0.0011411074
0.0016844167,-0.001127615
0.0019867222,-0.0011141226
0.0022890277,-0.0011006302
0.0025913331,-0.0010871376
0.0028936388,-0.0010736452
0.0031959442,-0.0010601528
0.0034982497,-0.0010466604
0.0038005551,-0.0010331679
0.0041028606,-0.0010196754
0.004405166,-0.001006183
0.004707472,-0.0009926906
0.0050097774,-0.0009791981
0.005312083,-0.00096570567
0.0056143883,-0.00095221325
0.0059166937,-0.0009387208
0.006218999,-0.00092522835
-0.00093942194,-0.00091173593
-0.0017301957,-0.0006178279
-0.0041459193,-0.00081129285
-0.0035862557,-0.00066392816
-0.0029718622,-0.00022583545
-0.0046518273,-0.00093717495
-0.004301455,-0.0011055715
0.001105903,-0.0015433346
-0.0029264002,-0.00045507363
-0.0018747012,-0.0010669215
-0.00025142333,-0.0005861879
-0.0013454325,-0.0010619735
0.0025628784,-0.0023506777
-0.005538149,-0.00049720274
-0.006728315,0.0005108228
0.0026983675,-0.00072204263
-0.0025115733,-0.00046640268
-0.001509401,8.368713e-05
-0.00034458193,-0.0008493363
0.0028301768,-0.0014828626
-0.0016041975,0.00062604446
-0.006235993,0.00017487405
-0.0013003806,-0.000121033336
-0.0014050163,-0.00014073274
-0.0015096521,-0.00016043214
-0.0016142878,-0.00018013155
-0.0017189236,-0.00019983096
-0.0018235593,-0.00021953035
-0.0019281951,-0.00023922976
-0.0020328308,-0.00025892918
-0.0021374666,-0.00027862858
-0.0022421023,-0.00029832797
-0.002346738,-0.0003180274
-0.0024513737,-0.0003377268
-0.0025560097,-0.0003574262
-0.0026606454,-0.0003771256
-0.0027652811,-0.000396825
-0.0028699168,-0.00041652442
-0.0029745526,-0.0004362238
-0.0030791883,-0.00045592323
-0.003183824,-0.00047562263
-0.0032884597,-0.00049532205
-0.0033930957,-0.00051502144
-0.0034977314,-0.00053472084
-0.0036023671,-0.0005544202
-0.0037070028,-0.0005741196
-0.0038116386,-0.0005938191
-0.0039162743,-0.00061351847
-0.0040209102,-0.00063321786
-0.0041255457,-0.00065291725
-0.0042301817,-0.00067261665
-0.004334817,-0.0006923161
-0.004439453,-0.0007120155
-0.004544089,-0.0007317149
0.0010067495,-0.00084897707
-0.0030372506,-0.00094542565
-0.0025187857,-0.00042261224
0.0059615686,-0.0010264931
0.000732577,-0.00069768814
-0.0016101081,-0.0012037196
-1.3599885e-05,-0.00077372487
-0.0014787763,0.000111639514
-0.0028618511,-0.0021894593
2.8602388e-05,-0.0018874388
-0.0029805114,-0.00072227913
-0.00028791165,-0.00031707005
-0.004419973,-0.00088435336
-0.003907161,-0.0006034627
0.00045807488,-0.0011461845
-0.0049025426,-0.0003751492
-0.0070007136,3.5517445e-05
-0.0058484967,0.00012946306
-0.0004626259,-0.00053194753
-0.005354016,-0.00053585164
0.00013567996,-0.0011555569
0.00041628306,0.00040016524
